canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
564564,Álex Padilla,Athletic Club,existing,,,1401997.0
197316,Álex Remiro,Real Sociedad,existing,197316.0,270504.0,616539.0
515501,Álvaro Carreras,Real Madrid,existing,515501.0,437583.0,1190025.0
634056,Álvaro Cortés,Barcelona,existing,634056.0,,1695867.0
223761,Álvaro Fidalgo,Real Betis,existing,223761.0,,895954.0
165682,Álvaro García,Rayo Vallecano,existing,165682.0,135345.0,474658.0
440594,Álvaro Núñez,Celta Vigo,existing,440594.0,,1132355.0
472194,Álvaro Valles,Real Betis,existing,472194.0,448208.0,999171.0
513951,Ángel Fortuno,Espanyol,existing,,,1184772.0
588143,Ángel Ortiz,Real Betis,existing,588143.0,545675.0,1580522.0
633295,Ángel Pérez,Alaves,existing,633295.0,506205.0,1563022.0
96736,Íñigo Ruiz de Galarreta,Athletic Club,existing,96736.0,106586.0,282462.0
433161,Óscar Valentín,Rayo Vallecano,existing,433161.0,422958.0,956622.0
new_2026_129,Aliou Dieng,Valencia CF,new_linked_full,449576.0,431121.0,723148.0
new_2026_8,Arnau Ortiz,Atlético de Madrid,new_linked_full,552095.0,444251.0,1297989.0
new_2026_4,Beñat Gerenabarrena,Athletic Club,new_linked_full,631990.0,536243.0,1425173.0
new_2026_63,Enzo Bardeli,Levante,new_linked_full,492841.0,467181.0,1332540.0
new_2026_37,Ezequiel Ponce,Elche,new_linked_full,172845.0,137031.0,493216.0
new_2026_118,Facundo Bernal,Real Betis,new_linked_full,614242.0,512611.0,1436133.0
new_2026_38,Fer Niño,Elche,new_linked_full,502290.0,391082.0,1127224.0
new_2026_56,Francho Serrano,Getafe,new_linked_full,494495.0,424675.0,1183650.0
new_2026_5,Johaneko Louis-Jean,Athletic Club,new_linked_full,564923.0,431668.0,1327006.0
new_2026_90,Jonathan Dubasin,Osasuna,new_linked_full,523079.0,447853.0,1242139.0
new_2026_10,Jorge Domínguez,Atlético de Madrid,new_linked_full,710911.0,641096.0,1842329.0
new_2026_132,Justin de Haas,Valencia CF,new_linked_full,467622.0,372634.0,969711.0
new_2026_66,Marc Santos,Levante,new_linked_full,719440.0,644082.0,2141146.0
new_2026_48,Marcos Fernández,Espanyol,new_linked_full,604116.0,464541.0,1407741.0
new_2026_1,Miguel Rodríguez,Alavés,new_linked_full,494932.0,546572.0,1184663.0
new_2026_11,Morten Hjulmand,Atlético de Madrid,new_linked_full,454812.0,403647.0,950199.0
new_2026_6,Peio Canales,Athletic Club,new_linked_full,632023.0,536242.0,1585726.0
new_2026_127,Robbie Ure,Sevilla,new_linked_full,503537.0,454790.0,1399218.0
new_2026_133,Ryunosuke Sato,Valencia CF,new_linked_full,614481.0,562981.0,1611149.0
new_2026_119,Troy Parrott,Real Betis,new_linked_full,447235.0,384064.0,942365.0
new_2026_49,Vanja Drkusic,Espanyol,new_linked_full,462097.0,361696.0,955204.0
new_2026_7,Álvaro Djaló,Athletic Club,new_linked_full,588171.0,444806.0,1355668.0
new_2026_42,Álvaro Padilla,Elche,new_linked_full,748535.0,644193.0,1959218.0
new_2026_61,Alberto Calatrava,Levante,new_linked_partial,645746.0,,2141153.0
new_2026_121,Alexis Ciria,Real Madrid,new_linked_partial,704994.0,,1707940.0
new_2026_75,Alfonso Herrero,Málaga,new_linked_partial,,261509.0,616538.0
new_2026_100,Andrés Martin,Racing de Santander,new_linked_partial,,422961.0,899195.0
new_2026_103,Asier Villalibre,Racing de Santander,new_linked_partial,,331171.0,670031.0
new_2026_21,Bil Nsongo,Deportivo de La Coruña,new_linked_partial,,598590.0,1690831.0
